function template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
ConvToStr, //7, //4, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060310, //include/inspircd.h, //48
Extensible::Extend, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060410, //include/base.h, //71

generic function-like macro, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
log, //653, //37, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060629, //include/helperfuncs.h, //46
DELETE, //113, //27, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060629, //include/inspircd.h, //46
FOREACH_MOD, //70, //10, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051226, //include/modules.h, //103
FOREACH_RESULT, //54, //7, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051226, //include/modules.h, //122

function implemented with void*, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
Module::OnUserPreMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules.cpp, //233
Module::OnUserPreNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules.cpp, //234
Module::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040501, //src/modules.cpp, //225
ModuleHelpop::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040501, //src/modules/m_helpop.cpp, //226
ModuleCloaking::MyMD5, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20050411, //src/modules/m_cloaking.cpp, //248
ModuleCloaking::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040501, //src/modules/m_cloaking.cpp, //335
ModuleGlobops::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040501, //src/modules/m_globops.cpp, //87
Module::OnUserMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //269
ModuleTestCommand::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040501, //src/modules/m_testcommand.cpp, //82
DLLManager::GetSymbol, //1, //1, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20050520, //src/dynamic.cpp, //137
ModuleFilter::OnUserPreMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_filter.cpp, //79
ModuleFilter::OnUserPreNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_filter.cpp, //84
MyMD5, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20050422, //src/modules/m_opermd5.cpp, //230
Module::OnCleanup, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051207, //src/modules.cpp, //296
ModuleKickNoRejoin::OnCleanup, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060127, //src/modules/m_kicknorejoin.cpp, //134
ModuleKickNoRejoin::OnExtendedMode, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060126, //src/modules/m_kicknorejoin.cpp, //36
Module::OnDecodeMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //281
Module::OnSyncOtherMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060130, //src/modules.cpp, //280
Module::ProtoSendMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //282
ModuleCBan::OnDecodeMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules/m_cban.cpp, //186
ModuleCBan::OnSyncOtherMetaData, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060130, //src/modules/m_cban.cpp, //178
ModeParser::ProcessModuleUmode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051216, //src/mode.cpp, //1267
ModuleBotMode::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040529, //src/modules/m_botmode.cpp, //57
ModuleBlockCAPS::OnExtendedMode, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //75
ModuleBlockCAPS::OnUserPreMessage, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //46
ModuleBlockCAPS::OnUserPreNotice, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //70
Module::OnUserNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //270
Module::OnSyncUserMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //279
ModuleServicesAccount::OnCleanup, //0, //0, //w00t, //w00t@e03df62e-2008-0410-955e-edbf42e46eb7, //20060623, //src/modules/m_services_account.cpp, //189
ModuleServicesAccount::OnDecodeMetaData, //0, //0, //w00t, //w00t@e03df62e-2008-0410-955e-edbf42e46eb7, //20060623, //src/modules/m_services_account.cpp, //211
ModuleServicesAccount::OnExtendedMode, //0, //0, //w00t, //w00t@e03df62e-2008-0410-955e-edbf42e46eb7, //20060623, //src/modules/m_services_account.cpp, //66
ModuleServicesAccount::OnSyncUserMetaData, //0, //0, //w00t, //w00t@e03df62e-2008-0410-955e-edbf42e46eb7, //20060623, //src/modules/m_services_account.cpp, //158
ModuleServicesAccount::OnUserPreMessage, //0, //0, //w00t, //w00t@e03df62e-2008-0410-955e-edbf42e46eb7, //20060623, //src/modules/m_services_account.cpp, //83
ModuleServicesAccount::OnUserPreNotice, //0, //0, //w00t, //w00t@e03df62e-2008-0410-955e-edbf42e46eb7, //20060623, //src/modules/m_services_account.cpp, //124
dns_align, //1, //1, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051231, //src/dns.cpp, //107
ModuleMsgFlood::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060122, //src/modules/m_messageflood.cpp, //99
ModuleMsgFlood::OnUserMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules/m_messageflood.cpp, //201
ModuleMsgFlood::OnUserNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules/m_messageflood.cpp, //209
ModulePark::OnUserPreMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_park.cpp, //325
ModuleNoCTCP::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040515, //src/modules/m_noctcp.cpp, //75
ModuleNoCTCP::OnUserPreMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_noctcp.cpp, //50
ModuleNoCTCP::OnUserPreNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_noctcp.cpp, //55
