function template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
ConvToStr, //7, //4, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060310, //include/inspircd.h, //63

generic function-like macro, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
FOREACH_MOD, //69, //9, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051226, //include/modules.h, //95
FOREACH_RESULT, //54, //8, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051226, //include/modules.h, //114
IS_LOCAL, //48, //2, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051216, //include/modules.h, //139

function implemented with void*, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
Module::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040501, //src/modules.cpp, //230
Module::OnSyncChannel, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051130, //src/modules.cpp, //281
Module::OnUserPreMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules.cpp, //238
Module::OnUserPreNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules.cpp, //239
Module::ProtoSendMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //282
ModuleChanFilter::OnExtendedMode, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20050415, //src/modules/m_chanfilter.cpp, //118
ModuleChanFilter::OnSyncChannel, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051130, //src/modules/m_chanfilter.cpp, //203
ModuleChanFilter::OnUserPreMessage, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_chanfilter.cpp, //104
ModuleChanFilter::OnUserPreNotice, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules/m_chanfilter.cpp, //113
Module::OnDecodeMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //286
Module::OnSyncUserMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //284
ModuleSSLDummy::OnDecodeMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules/m_ssl_dummy.cpp, //72
ModuleSSLDummy::OnSyncUserMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules/m_ssl_dummy.cpp, //57
Module::OnCleanup, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051207, //src/modules.cpp, //301
ModuleSafeList::OnCleanup, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060222, //src/modules/m_safelist.cpp, //223
ModuleNickLock::OnCleanup, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060127, //src/modules/m_nicklock.cpp, //131
Module::OnSyncOtherMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060130, //src/modules.cpp, //285
Module::ProtoSendMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //287
ModuleCBan::OnDecodeMetaData, //0, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules/m_cban.cpp, //186
ModuleCBan::OnSyncOtherMetaData, //0, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060130, //src/modules/m_cban.cpp, //178
