class implementing CRTP, uses, developer, email, edit time, definition file path, line

virtual function, calls, developer, email, edit time, definition file path, line
cmd_reload::Handle, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060906, //src/command_parse.cpp, //530
Module::OnOperCompare, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //151
Module::OnPostCommand, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060917, //src/modules.cpp, //135
Module::OnPreCommand, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060917, //src/modules.cpp, //134
ModuleException::GetReason, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060309, //include/modules.h, //322
irc::sepstream::GetToken, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060917, //src/hashcomp.cpp, //257
ModeHandler::OnModeChange, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060409, //src/mode.cpp, //104
Module::GetVersion, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20050407, //src/modules.cpp, //118
Module::Implements, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051226, //src/modules.cpp, //188
Module::OnUserPreMessage, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules.cpp, //124
Module::OnUserPreNotice, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060204, //src/modules.cpp, //125
BlockCaps::OnModeChange, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060708, //src/modules/m_blockcaps.cpp, //34
ModuleBlockCAPS::GetVersion, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //110
ModuleBlockCAPS::Implements, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //70
ModuleBlockCAPS::OnUserPreMessage, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //75
ModuleBlockCAPS::OnUserPreNotice, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060305, //src/modules/m_blockcaps.cpp, //99
ModuleBlockCAPSFactory::CreateModule, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060810, //src/modules/m_blockcaps.cpp, //128
ModeChannelPrivate::OnModeChange, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060707, //src/modes/cmode_p.cpp, //11
cmd_links::Handle, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060906, //src/cmd_links.cpp, //29
Resolver::OnError, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060802, //src/dns.cpp, //890
InspSocket::Close, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060408, //src/inspsocket.cpp, //272
InspSocket::DoConnect, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060408, //src/inspsocket.cpp, //208
InspSocket::OnConnected, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060408, //src/inspsocket.cpp, //482
InspSocket::OnDataReady, //0, //om, //om@e03df62e-2008-0410-955e-edbf42e46eb7, //20060408, //src/inspsocket.cpp, //486
InspSocket::OnWriteReady, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060707, //src/inspsocket.cpp, //487
Module::OnRehash, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //114
Module::OnRequest, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20050420, //src/modules.cpp, //150
Module::OnUnloadModule, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //132
Module::OnUserPreNick, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20060311, //src/modules.cpp, //126
ModuleNoNickChange::GetVersion, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20040515, //src/modules/m_nonicks.cpp, //74
ModuleNoNickChange::Implements, //0, //brain, //brain@e03df62e-2008-0410-955e-edbf42e46eb7, //20051226, //src/modules/m_nonicks.cpp, //79
