function template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
lex_cast, //18, //3, //fche, //fche, //20061108, //util.h, //30
resolve_2types, //4, //1, //fche, //fche, //20050521, //elaborate.cxx, //2108
lex_cast_qstring, //28, //4, //fche, //fche, //20061108, //util.h, //58
stringify, //24, //6, //fche, //fche, //20061108, //util.h, //21
provide, //36, //1, //graydon, //graydon, //20050729, //staptree.h, //861
require, //47, //6, //graydon, //graydon, //20050729, //staptree.h, //822
lex_cast_hex, //0, //0, //fche, //fche, //20061108, //util.h, //43

generic function-like macro, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line

function implemented with void*, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
relay_write, //0, //0, //hunt, //hunt, //20050407, //runtime/relayfs/linux/relayfs_fs.h, //187
free_percpu, //0, //0, //hunt, //hunt, //20050618, //runtime/user/emul.h, //52
__relay_write, //0, //0, //hunt, //hunt, //20050407, //runtime/relayfs/linux/relayfs_fs.h, //215
dwflpp::iterate_over_cus, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //838
dwflpp::iterate_over_functions, //0, //0, //roland, //roland, //20051031, //tapsets.cxx, //872
dwflpp::iterate_over_inline_instances, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //862
dwflpp::iterate_over_modules, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //823
dwflpp::iterate_over_srcfile_lines, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //905
dwflpp::loc2c_emit_address, //0, //0, //roland, //roland, //20050818, //tapsets.cxx, //1238
dwflpp::loc2c_error, //0, //0, //roland, //roland, //20050818, //tapsets.cxx, //1179
dwflpp::query_cu_containing_global_address, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //642
dwflpp::query_cu_containing_module_address, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //654
query_cu, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //2615
query_dwarf_func, //0, //0, //roland, //roland, //20051031, //tapsets.cxx, //2534
query_dwarf_inline_instance, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //2480
query_kernel_exists, //0, //0, //fche, //fche, //20051001, //tapsets.cxx, //2711
query_kernel_module, //0, //0, //dsmith, //dsmith, //20061011, //tapsets.cxx, //2725
query_module, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //2743
query_srcfile_line, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //2439
symbol_cache::function_callback, //0, //0, //graydon, //graydon, //20051210, //tapsets.cxx, //403

