function template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
lex_cast, //20, //3, //fche, //fche, //20061108, //util.h, //30
resolve_2types, //4, //1, //fche, //fche, //20050521, //elaborate.cxx, //2175
lex_cast_qstring, //32, //5, //fche, //fche, //20061108, //util.h, //58
stringify, //24, //6, //fche, //fche, //20061108, //util.h, //21
lex_cast_hex, //0, //0, //fche, //fche, //20061108, //util.h, //43
provide, //36, //1, //graydon, //graydon, //20050729, //staptree.h, //869
require, //47, //6, //graydon, //graydon, //20050729, //staptree.h, //830

generic function-like macro, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line

function implemented with void*, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
free_percpu, //0, //0, //hunt, //hunt, //20050618, //runtime/user/emul.h, //52
dwflpp::cu_function_caching_callback, //0, //0, //fche, //fche, //20070330, //tapsets.cxx, //873
dwflpp::cu_inl_function_caching_callback, //0, //0, //fche, //fche, //20070330, //tapsets.cxx, //837
dwflpp::iterate_over_cus, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //790
dwflpp::iterate_over_functions, //0, //0, //roland, //roland, //20051031, //tapsets.cxx, //880
dwflpp::iterate_over_inline_instances, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //844
dwflpp::iterate_over_modules, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //757
dwflpp::iterate_over_srcfile_lines, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //920
dwflpp::loc2c_emit_address, //0, //0, //roland, //roland, //20050818, //tapsets.cxx, //1334
dwflpp::loc2c_error, //0, //0, //fche, //fche, //20070219, //tapsets.cxx, //1269
dwflpp::module_caching_callback, //0, //0, //fche, //fche, //20070330, //tapsets.cxx, //741
dwflpp::query_cu_containing_global_address, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //545
dwflpp::query_cu_containing_module_address, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //557
query_cu, //0, //0, //graydon, //graydon, //20050621, //tapsets.cxx, //2811
query_dwarf_func, //0, //0, //roland, //roland, //20051031, //tapsets.cxx, //2741
query_dwarf_inline_instance, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //2703
query_kernel_module, //0, //0, //dsmith, //dsmith, //20061011, //tapsets.cxx, //2908
query_module, //0, //0, //fche, //fche, //20070330, //tapsets.cxx, //2926
query_srcfile_line, //0, //0, //fche, //fche, //20050825, //tapsets.cxx, //2658

